@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
1,27,88,0,1,19,0
2,290,159,0,0,2623,0
2,258,598,0,0,169,0
2,490,361,0,0,290,0
2,304,212,0,1,3658,0
3,3108,641,0,0,7801,0
2,160,195,0,1,90,0
3,549,928,0,1,8197,0
1,20,66,0,0,45,0
2,109,184,0,2,32,0
3,635,373,0,1,17716,0
3,1508,2793,0,0,6856,0
2,441,506,0,4,21540,0
2,430,347,0,4,1472,0
2,534,2932,0,1,48,0
2,655,745,0,3,6381,0
3,197,190,0,2,1361,0
2,496,1755,0,1,5714,0
2,499,272,0,4,1244,0
2,220,148,0,5,77,0
2,186,260,0,0,853,0
2,142,226,0,1,552,0
2,242,371,0,0,3010,0
1,1,2,0,0,1,0
3,16392,12661,47,79,1035,0
1,192,269,0,0,4486,0
3,419,335,0,1,4456,0
1,385,397,2,3,656,0
2,317,307,0,6,3905,0
2,999,479,0,0,33795,0
1,35,100,0,0,7,0
1,16,70,0,0,476,0
3,8574,6469,0,0,975,0
3,644,561,1,2,23843,0
1,76,96,0,0,199,0
2,223,287,0,0,795,0
1,90,174,0,0,3139,0
2,388,403,0,1,393,0
3,635,451,1,0,48062,0
2,252,156,0,2,2446,0
3,423,380,1,1,13146,0
2,530,461,0,0,4523,0
2,563,628,0,0,23065,0
2,317,1576,0,0,0,0
3,619,453,1,3,5068,0
3,54731,17361,19,27,192,0
3,1011,961,0,0,2561,0
1,8,24,0,0,25,0
2,81,182,0,0,1337,0
2,134,671,0,0,50,0
2,254,222,0,1,6059,0
3,742,255,0,0,15391,0
2,118,150,0,0,262,0
3,204,802,0,0,408,0
4,282979,19084,2,1,12443,0
3,644,524,0,4,2676,0
2,275,128,0,3,2963,0
1,133,34,0,0,327,0
1,22,21,0,1,11,0
2,10272,4439,0,0,4073,0
2,140,317,3,1,417,0
3,521,380,0,1,15197,0
3,439,660,0,2,4691,0
2,121,111,0,0,1808,0
3,314,187,0,0,10919,0
3,1448,2017,7,13,14339,0
2,130,194,0,0,2210,0
2,135,1559,0,0,8,0
2,144,120,0,0,648,0
2,2085,263,0,0,4391,0
2,90,269,0,0,1349,0
1,180,850,0,1,362,0
2,306,725,0,0,6801,0
2,42,61,0,1,275,0
2,108,102,0,0,395,0
1,47,263,0,0,18,0
2,111,152,0,0,1741,0
3,249,354,0,1,855,0
2,1475,1003,0,0,2594,0
3,595,478,1,7,9109,0
2,233,220,0,1,577,0
2,176,297,0,0,14506,0
2,103,278,0,0,38,0
2,637,1646,0,0,129,0
1,528,1884,0,0,10511,0
2,134,859,0,0,1850,0
2,426,145,1,8,77,0
3,508,422,0,1,6123,0
2,308,628,0,4,3587,0
1,257,509,0,0,7011,0
2,36,167,0,0,286,0
2,643,1880,0,0,1850,0
1,35,89,0,0,5,0
2,234,302,0,0,7536,0
2,536,503,0,0,10783,0
1,112,597,0,0,2,0
3,4125,359,0,1,4181,0
3,819,770,0,8,18426,0
2,2578,860,0,0,680,0
3,384,250,0,1,3890,0
2,245,331,1,1,314,0
1,79,439,0,0,11,0
2,951,657,0,1,16657,0
3,317,483,0,0,2561,0
3,420,388,0,3,2078,0
2,76,111,0,0,935,0
2,149,311,0,1,247,0
3,36645,13687,5,9,525,0
2,529,487,0,0,5980,0
3,2721,966,0,0,18276,0
2,415,369,0,0,4679,0
2,18,25,0,0,224,0
1,185,275,0,0,1884,0
2,391,255,0,0,13546,0
2,71,108,2,17,79,0
1,13,78,0,0,0,0
2,448,245,0,0,6135,0
2,563,1186,0,0,8691,0
3,539,468,0,2,26471,0
1,178,241,0,1,1199,0
2,184,242,0,0,2749,0
2,424,530,0,0,9191,0
2,101,156,0,2,92,0
2,253,222,0,0,1550,0
3,268,255,2,5,4255,0
2,90,91,0,0,2183,0
3,722,494,0,1,10302,0
2,1042,650,0,0,11886,0
2,425,330,0,0,35186,0
3,1074,480,0,0,13190,0
2,145,348,0,1,391,0
3,787,620,0,2,10454,0
1,273,320,0,13,715,0
2,174,1239,0,0,78,0
3,156580,38459,0,0,762238,0
2,3929,848,0,2,4970,0
3,587,581,0,0,11281,0
2,525,400,0,9,3107,0
2,87,113,0,0,350,0
2,256,345,0,0,458,0
2,476,210,0,0,4589,0
2,130,91,2,1,1068,0
3,17498,16912,5,4,5089,0
2,244,544,0,0,1237,0
3,429,516,1,1,8731,0
2,885,752,0,2,13337,0
3,447,217,0,0,6656,0
2,258,179,0,1,5213,0
2,291,327,0,4,763,0
2,393,1117,0,1,2303,0
2,397,332,0,1,1102,0
3,828,911,1,2,4843,0
3,995,885,0,1,21566,0
3,535,683,0,0,4026,0
1,14,27,0,0,17,0
2,114,85,0,1,1057,0
2,182,560,0,1,701,0
2,541,405,0,0,10411,0
1,66,112,0,0,800,0
2,297,471,0,0,1366,0
3,527,666,0,4,7515,0
2,1330,1991,1,0,6840,0
1,0,7,0,0,5,0
3,449,469,1,12,4058,0
3,671,354,0,4,13871,0
3,490,2006,0,2,901,0
2,330,261,0,2,1915,0
3,192,216,0,2,1842,0
2,471,703,0,3,3431,0
3,1088,1061,0,3,31565,0
2,394,356,0,2,7049,0
2,661,564,0,1,2010,0
1,189,166,0,0,528,0
3,835,591,0,1,15709,0
3,571,289,1,4,7142,0
2,228,386,6,8,214,0
3,622,455,0,2,199,0
3,333,1305,0,0,1013,0
1,119,92,0,1,135,0
3,428,622,0,0,11519,0
2,105,539,0,0,15,0
1,21,252,0,0,10,0
3,91,59,0,1,413,0
2,26,117,0,0,117,0
2,654,335,0,3,5082,0
3,281,267,0,6,13,0
2,387,345,0,5,663,0
3,1365,441,1,4,30214,0
2,144,362,0,0,170,0
3,859,399,1,2,11788,0
2,14649,15565,0,0,46539,0
2,358,934,0,0,8330,0
3,1019,1392,1,0,18632,0
2,72,90,1,0,313,0
1,22,32,0,0,17,0
2,199,108,0,0,1007,0
2,358,615,0,2,4204,0
3,1178,893,0,0,22200,0
3,480,470,0,1,17495,0
1,287,352,0,0,5019,0
3,434,371,0,0,10858,0
3,4146,617,0,9,4881,0
2,307,308,0,0,5796,0
2,475,356,0,0,6355,0
2,409,605,0,0,4641,0
3,331,222,0,2,2598,0
3,20529,8358,0,1,26366,0
2,266,276,0,1,1023,0
3,723,568,0,9,3246,0
2,2039,1648,1,0,42700,0
2,345,163,0,2,1514,0
3,266,69,0,1,9172,0
2,417,988,0,0,1367,0
2,305,216,7,8,4262,0
2,318,362,0,3,821,0
3,57828,46149,0,0,23586,0
3,2917,1007,0,1,4198,0
3,12798,70,361,497,95,0
3,78807,27619,0,0,2811,0
1,115,930,0,0,0,0
1,62,409,0,0,4,0
3,729,668,0,0,8497,0
2,730,239,0,0,7522,0
3,302,350,0,0,3001,0
3,114170,110709,9,41,5071,0
2,84,394,0,0,389,0
2,96,383,0,0,1505,0
2,234,179,0,0,8627,0
2,1191,951,0,0,78542,0
1,180,164,0,0,822,0
1,69,54,0,0,305,0
2,429,1542,0,0,1502,0
2,237,655,0,1,5837,0
2,11760,9551,0,3,24369,0
1,94,94,0,1,103,0
2,99,302,1,1,24,0
2,30,110,0,1,80,0
1,23,62,0,0,101,0
3,390,907,0,0,10177,0
2,246,1679,0,0,792,0
1,225,1329,0,0,167,0
2,109,192,0,0,9819,0
3,1005,1385,0,0,491,0
1,29,41,0,1,20,0
2,191,390,0,0,789,0
3,837,511,0,2,14623,0
3,320,198,0,1,7159,0
2,875,1646,0,6,15146,0
1,86,196,0,0,421,0
3,713,1315,0,0,21071,0
2,115,202,0,1,679,0
2,169,161,0,3,391,0
2,170,372,0,0,1480,0
3,637,1158,0,0,19577,0
1,181,214,0,7,369,0
2,208,258,0,0,241,0
3,369,237,0,1,2123,0
3,1894,1225,0,0,110631,0
2,455,442,0,3,2357,0
3,495,336,4,7,5814,0
2,370,253,3,25,978,0
2,3056,1097,0,0,18615,0
3,380,299,0,1,9312,0
3,528,518,0,1,3492,0
2,54,104,0,0,116,0
2,211,248,0,1,598,0
3,144198,121734,0,0,81585,0
2,132,193,0,0,937,0
2,272,301,0,1,3415,0
2,162,208,0,0,1717,0
2,382,333,0,2,1937,0
2,240,513,0,2,2634,0
3,920,522,0,3,29793,0
3,801,660,1,0,28624,0
2,557,660,0,1,9323,0
2,488,327,0,0,16100,0
2,513,261,0,0,15605,0
2,295,241,0,11,876,0
2,183,269,0,0,41,0
3,343,251,0,1,10153,0
2,423,306,0,0,15167,0
2,625,490,0,0,8885,0
3,884,569,3,1,6206,0
3,237,286,0,9,3142,0
3,8510,7710,0,0,26497,0
3,572,550,0,2,8755,0
2,44,114,0,0,359,0
1,80,72,0,1,294,0
2,201,238,0,0,1539,0
3,625,1074,0,0,5932,0
2,174,184,0,3,388,0
2,169,518,0,0,7030,0
2,288,436,0,0,4893,0
1,6,62,0,0,8,0
3,486,148,0,1,34648,0
1,204,476,0,0,3043,0
2,216,271,0,7,2299,0
2,187,156,0,0,6602,0
3,1655,1882,0,2,11853,0
2,21,87,0,1,31,0
3,165,150,2,5,2086,0
2,418,315,0,3,13957,0
3,188,239,0,0,1805,0
3,784,368,0,6,45741,0
2,118,148,0,1,125,0
2,1807,969,0,0,39193,0
1,15,56,0,0,15,0
2,289,309,0,1,10120,0
2,78,121,0,0,248,0
3,486,711,0,3,5087,0
2,482,409,0,0,2259,0
2,474,311,0,3,11448,0
2,113,319,0,0,1303,0
2,511,734,1,3,5979,0
1,64,126,0,1,306,0
2,199,292,0,4,315,0
3,824,485,1,1,53454,0
3,298,194,0,2,20588,0
3,6652,98,8,11,1706,0
1,18,20,0,0,163,0
1,6,7,0,1,8,0
2,197,140,0,0,860,0
1,320,147,0,1,4324,0
2,1304,1084,0,1,31685,0
3,1127,848,0,0,21870,0
2,450,839,1,9,1657,0
3,27434,200,9,15,1160,0
3,1321,663,0,0,6044,0
2,87,580,3,22,49,0
1,16,62,0,2,30,0
2,49,120,2,16,58,0
2,645,1559,0,0,150,0
3,577,1581,0,1,3779,0
2,64,142,0,12,64,0
2,90,341,0,5,172,0
2,68,134,1,4,139,0
2,459,445,0,5,16299,0
2,485,391,0,0,36300,0
2,108,394,0,0,784,0
3,87652,39855,1,6,1006,0
2,1659,409,0,0,7594,0
2,348,694,0,1,5141,0
2,578,566,0,0,16943,0
2,533,400,0,0,9826,0
2,1293,1131,1,2,60337,0
1,143,406,0,0,566,0
2,216,1874,0,0,2670,0
2,2303,1373,1,4,177,0
2,800,388,0,0,178,0
2,301,560,0,1,905,0
2,1239,291,0,1,14558,0
2,271,349,0,2,8264,0
2,553,473,0,0,9233,0
3,1168,830,0,0,66101,0
2,246,332,0,0,921,0
2,5857,1298,0,0,1336,0
2,216,277,0,0,7320,0
2,431,877,0,0,2711,0
2,290,523,0,0,3124,0
2,805,471,0,3,23150,0
1,176,354,0,0,3817,0
1,32,66,0,0,42,0
2,1600,299,0,0,11342,0
2,133,329,0,0,417,0
1,305,816,0,0,3580,0
2,542,255,3,17,1905,0
2,319,300,0,1,541,0
2,461,245,1,3,9471,0
2,118,90,1,2,22,0
3,457,528,0,4,6836,0
1,204,198,0,0,14712,0
2,261,184,0,0,4596,0
2,221,196,0,0,209,0
2,219,71,0,0,9774,0
3,2186,2041,1,0,900,0
2,306,432,0,0,4535,0
2,407,321,0,0,43916,0
2,247,350,0,0,15590,0
2,434,357,0,2,13078,0
4,70151,855,59,143,24010,0
3,482,1809,0,0,3363,0
2,472,459,0,0,23310,0
2,56,466,0,0,611,0
2,176,276,0,1,6528,0
1,40,48,0,0,309,0
2,200,744,0,0,577,0
3,682,525,0,3,9317,0
2,737,543,0,1,47513,0
2,132,175,1,3,97,0
1,69,353,0,0,2,0
2,189,282,0,1,631,0
2,753,462,0,1,18337,0
1,142,190,14,135,10,0
3,381,280,1,4,822,0
1,22,140,0,0,141,0
3,947,944,0,0,66031,0
3,8628,185,1,2,4001,0
2,801,672,0,3,69410,0
2,364,294,0,6,5880,0
2,384,284,0,0,19709,0
2,642,210,0,0,14382,0
3,421,430,0,0,4834,0
3,324,803,0,0,6413,0
3,515,414,0,2,10452,0
3,1258,1729,0,0,13125,0
2,262,318,0,2,3274,0
2,1249,926,0,0,33753,0
2,202,206,1,1,92,0
1,88,175,0,2,42,0
2,84,155,0,0,216,0
2,407,304,0,2,2383,0
2,199,182,0,1,6147,0
2,247,190,0,2,3380,0
3,424,328,0,2,14830,0
2,256,292,1,11,499,0
2,491,1701,0,0,1898,0
3,869,493,0,1,38144,0
1,23,100,0,1,31,0
2,236,297,0,1,606,0
2,251,194,0,0,3097,0
2,407,170,0,1,19907,0
3,1452,533,0,1,35922,0
2,210,167,1,1,182,0
3,1187,376,0,4,1039,0
2,483,335,1,9,4679,0
2,3044,288,0,0,711,0
1,224,204,0,0,2758,0
3,260,689,0,0,2482,0
2,165,542,0,0,8865,0
3,26648,1832,0,0,914,0
2,249,646,0,0,718,0
2,387,567,0,0,3781,0
2,250,389,0,1,211,0
2,108,140,1,2,141,0
2,448,295,0,5,8525,0
3,12588,338,14,33,3617,0
2,464,588,0,0,7018,0
1,164,161,0,0,28,0
2,390,312,0,1,2577,0
3,207,114,0,2,1530,0
2,434,599,0,8,253,0
3,444,346,1,4,34030,0
2,230,627,0,0,1129,0
2,94,349,0,0,759,0
3,539,442,0,0,8719,0
3,6054,5261,1,1,11785,0
2,321,267,0,0,13404,0
2,44,59,0,0,76,0
2,353,308,1,1,4910,0
2,2041,123,0,0,20394,0
2,249,364,0,0,1846,0
2,493,1112,0,0,12635,0
2,3241,2551,0,0,2392,0
3,842,1343,0,1,6101,0
1,177,164,1,2,661,0
2,285,375,0,0,510,0
1,24,94,0,0,26,0
2,384,516,0,0,7243,0
3,1502,1469,0,0,1398,0
3,845,312,0,0,30280,0
2,209,192,0,1,402,0
2,609,811,0,0,7230,0
3,324,323,0,0,3525,0
2,409,374,1,0,176,0
2,170,341,0,0,464,0
1,55,226,0,0,160,0
3,181,222,0,1,6462,0
2,207,712,0,0,4199,0
2,255,251,0,0,2449,0
3,1184,763,0,1,6003,0
2,252,184,0,0,4145,0
2,110,205,0,0,432,0
2,382,231,0,1,12747,0
3,987,921,0,6,29088,0
3,1026,2059,0,0,15411,0
3,687,722,0,1,16642,0
2,311,301,0,0,4302,0
2,522,284,0,2,21812,0
2,51,179,0,0,146,0
1,162,337,0,0,288,0
2,220,658,0,0,12544,0
3,145,427,0,0,196,0
2,613,1057,0,0,21215,0
2,1337,576,0,0,92,0
3,620,455,0,0,23635,0
3,1632,2090,0,0,3230,0
2,536,253,7,2,59288,0
2,479,275,1,3,4170,0
1,236,735,0,0,59,0
1,13,8,0,0,7,0
4,1696253,271521,33,46,45903,0
3,402,246,0,0,15179,0
3,755,474,1,3,10133,0
3,1104,463,0,1,14566,0
2,220,220,0,12,75,0
3,1325,877,0,0,76336,0
3,673,696,0,2,15205,0
2,194,201,1,3,342,0
3,601,960,0,1,2325,0
2,424,309,0,4,740,0
2,66,168,0,0,208,0
3,335,192,0,0,30185,0
3,4292,718,1,0,17964,0
2,362,636,0,0,4023,0
1,403,85,0,0,2037,0
2,189,224,1,4,3612,0
2,225,2311,0,0,2014,0
2,15,67,0,0,492,0
2,10251,184,0,0,29,0
2,219,197,0,0,843,0
2,215,252,0,1,2170,0
3,580,508,0,0,20878,0
2,613,601,0,0,1471,0
2,242,317,0,0,9282,0
2,694,358,0,0,26346,0
2,1760,132,4,26,48,0
2,1145,932,0,0,36888,0
2,241,229,0,0,1458,0
2,502,472,0,0,6615,0
2,435,679,0,0,2193,0
3,18949,16575,2,7,47755,0
2,686,967,0,0,37451,0
3,979,860,0,0,8693,0
2,178,187,0,0,2909,0
3,586,403,0,0,2101,0
2,578,334,1,5,922,0
2,1836,171,0,0,6483,0
3,399,396,0,0,9879,0
3,386,569,0,2,108,0
3,496,1052,0,0,23603,0
1,69,219,0,0,83,0
2,245,99,0,0,8964,0
2,473,287,0,1,1829,0
3,10224,3303,0,0,23579,0
2,77,1392,0,0,37,1
1,262,170,0,0,7712,0
2,342,257,0,0,5211,0
1,23,176,0,0,47,0
2,296,424,0,0,600,0
2,148,367,0,1,112,0
2,309,284,5,4,1582,0
2,164,167,0,1,1617,0
2,46,107,4,18,65,0
2,438,309,0,3,3418,0
3,446,339,0,0,1950,0
2,4509,1455,5,5,16608,0
3,469,385,0,2,25872,0
2,408,361,0,1,2731,0
3,806,182,0,0,11001,0
2,618,597,0,0,11860,0
3,359,418,0,2,2398,0
1,180,149,0,0,258,0
3,894,1314,0,0,7505,0
2,232,450,0,1,6263,0
3,416,488,0,0,8543,0
2,531,1088,0,0,2790,0
1,79,78,0,0,1048,0
2,792,510,0,0,68960,0
3,570,1178,0,0,37330,0
2,631,504,0,2,8500,0
2,414,248,1,1,11201,0
1,16,41,0,0,76,0
2,991,965,0,2,2624,0
2,3770,321,0,0,17564,0
2,656,495,0,0,4167,0
1,90,204,0,2,95,0
2,337,456,0,0,8412,0
1,119,291,0,0,461,0
2,359,323,0,1,4746,0
3,1714,1428,0,1,23893,0
2,207,267,0,1,11897,0
3,739,1021,0,0,4797,0
2,614,570,0,1,8282,0
2,147,145,0,0,10158,0
2,168,124,2,3,2222,0
2,271,530,0,0,11212,0
2,299,260,1,4,587,0
3,549,332,0,0,14507,0
3,823,294,0,0,8349,0
3,247,179,0,0,8710,0
2,1723,789,0,0,116,0
2,213,599,0,0,2715,0
3,429,429,0,0,16427,0
2,895,848,0,0,62480,0
2,1202,594,0,3,12406,0
2,937,797,0,0,9697,0
2,1519,918,1,1,67484,0
2,559,699,2,4,5029,0
3,1546,1798,0,1,38864,0
3,383,431,0,0,3983,0
3,94966,11732,0,1,2053,0
2,183,246,0,1,1449,0
3,711,470,1,0,12388,0
3,3756,3601,1,0,13802,0
2,410,570,0,2,7318,0
1,22,59,0,0,111,0
2,487,352,0,0,11247,0
2,76,186,0,0,951,0
2,128,176,0,1,1591,0
3,5840,5826,2,1,1834,0
3,601,490,0,1,447,0
2,1643,997,1,2,13160,0
2,441,931,0,0,12293,0
1,251,650,0,0,113,0
3,524,455,0,4,13451,0
3,694,680,0,1,10851,0
2,552,428,0,1,11642,0
2,363,229,0,0,13556,0
3,311,360,0,3,1315,0
2,206,215,0,6,717,0
2,284,287,0,1,155,0
3,689,617,3,3,13393,0
2,260,277,0,2,269,0
1,22,130,0,0,48,0
2,509,461,0,0,23536,0
2,291,2349,0,0,1971,0
4,13653,3448,1,0,35665,0
2,244,1809,0,1,1886,0
2,323,419,21,46,430,0
2,224,956,1,0,265,0
2,1353,990,0,0,10028,0
2,1397,988,0,0,32897,0
2,334,416,0,1,1545,0
2,495,1988,0,1,199,0
2,403,302,0,0,9584,0
2,44,44,0,0,178,0
1,53,72,0,0,11,0
1,66,54,0,1,41,0
2,359,1694,0,0,7703,0
2,85,30,0,0,577,0
2,304,890,0,3,3328,0
1,98,60,0,0,44,0
2,840,971,0,0,1569,0
2,140,165,0,0,1431,0
2,59,338,0,0,260,0
2,960,2011,0,0,22717,0
1,159,342,0,0,1601,0
2,192,466,0,0,1308,0
2,122,107,0,0,2062,0
2,92,164,0,0,1189,0
2,509,1059,0,0,931,0
1,324,934,0,0,201,0
3,673,658,0,0,8046,0
2,320,359,0,0,4748,0
3,258,98,6,9,364,0
2,680,430,0,6,7899,0
2,146,1083,1,1,100,0
2,212,595,0,0,932,0
1,47,530,0,0,1672,0
3,25938,390,0,9,7732,0
2,527,523,0,1,4283,0
2,82,119,0,0,676,0
2,229,182,0,0,12549,0
3,973,554,0,2,9848,0
1,37,44,0,0,69,0
2,509,584,1,0,28697,0
2,367,2003,0,0,705,0
2,278,312,0,1,3239,0
2,79,123,0,1,1275,0
2,394,442,0,1,18738,0
3,27340,2681,0,6,43139,0
2,302,159,0,0,7345,0
3,1992,1697,0,0,54993,0
2,123,155,1,4,601,0
3,699,561,4,3,8227,0
1,69,188,0,0,281,0
2,639,382,0,7,7819,0
1,38,43,0,0,3409,0
2,151,150,1,8,886,0
2,165,109,0,2,3652,0
2,170,152,0,1,3435,0
2,221,241,0,0,2103,0
1,171,117,0,0,20983,0
2,74,199,0,0,3590,0
2,133,231,0,1,416,0
1,131,80,0,1,78,0
2,1431,2018,0,0,17643,0
3,608,674,0,1,9801,0
2,654,316,1,4,16654,0
3,546,275,0,3,9665,0
3,536,284,0,0,35590,0
2,662,1087,0,0,19563,0
2,82,436,0,0,36,0
1,57,95,0,0,500,0
1,306,278,0,4,1431,0
2,236,398,0,0,1092,0
2,169,157,0,0,2982,0
2,125,128,0,1,430,0
1,188,155,0,2,1675,0
2,220,381,0,7,5556,0
2,632,687,1,0,22094,0
3,1211,1020,0,6,2171,0
1,125,522,0,0,1416,0
3,1418,1632,0,1,8102,0
2,111,393,0,0,334,0
2,933,615,1,0,28410,0
2,362,1404,0,0,5934,0
2,206,171,0,0,2640,0
3,1150,771,0,0,64374,0
3,34265,28713,0,0,14868,0
1,14,123,0,0,26,1
3,538,360,0,1,7238,0
2,633,386,0,2,12118,0
2,406,690,0,0,3179,0
2,318,294,1,1,7835,0
2,76,124,0,0,570,0
2,247,213,0,5,811,0
2,511,1764,0,0,4573,0
2,258,350,0,0,63890,0
2,459,430,3,14,1568,0
3,1406,257,0,3,7413,0
2,406,1977,0,1,5,0
2,342,320,0,0,9425,0
2,269,223,0,0,29357,0
2,264,1013,0,1,346,0
2,1276,315,0,0,15148,0
3,567,343,0,0,14024,0
2,270,913,0,0,822,0
3,455,278,0,0,31663,0
2,482,1020,0,1,1847,0
3,26120,17757,0,0,28496,0
2,729,646,1,2,8645,0
3,582,489,0,4,7460,0
1,17,38,0,0,326,0
3,342,248,0,0,12523,0
3,739,564,0,1,8481,0
2,258,378,0,0,9700,0
3,2062,2261,0,0,2024,0
1,35,79,0,0,1182,0
1,7,81,0,0,0,0
2,260,226,0,0,26057,0
2,496,809,0,0,16801,0
2,188,387,0,0,5078,0
2,372,596,0,0,8396,0
2,764,1745,0,0,72,0
1,4,41,0,0,0,1
3,1215,498,2,2,18904,0
1,109,108,0,0,17,0
2,682,667,0,1,10003,0
2,53,52,0,0,246,0
2,382,533,1,0,2534,0
2,199,490,0,0,5951,0
2,402,379,0,1,2061,0
2,171,232,0,0,4266,0
3,565,573,0,4,19485,0
1,35,32,0,1,64,0
2,110,130,0,0,248,0
2,313,410,0,0,3298,0
3,458,1475,0,0,6281,0
2,691,619,0,2,132,0
1,135,418,0,0,2354,0
2,695,1123,0,1,2414,0
1,134,118,0,1,168,0
2,626,449,0,0,14839,0
2,10835,1707,1,1,33582,0
3,716,407,0,0,29165,0
2,389,1358,3,0,1943,0
1,62,211,0,0,227,0
3,4187,2146,1,2,4966,0
2,286,293,0,1,3974,0
2,199,645,0,0,6930,0
2,269,382,0,5,2631,0
3,1024,989,0,2,15818,0
2,210,638,0,0,3437,0
2,546,898,0,1,3957,0
3,237,361,0,0,1588,0
2,106,544,0,0,1287,0
2,947,314,0,3,19084,0
1,612,620,0,0,3813,0
3,610,551,0,1,14570,0
3,943,678,0,1,14939,0
2,144,287,0,1,1124,0
2,317,608,1,1,198,0
2,277,199,0,2,3262,0
2,683,169,0,0,485,0
3,199,571,0,0,3019,0
2,360,382,0,1,8060,0
3,375,356,0,0,15114,0
2,145,179,0,0,781,0
3,212,154,0,0,11121,0
1,3,75,0,0,43,1
2,27,33,0,0,684,0
2,315,358,0,0,7083,0
1,24,60,0,0,945,0
2,555,187,0,0,12432,0
2,350,280,0,1,4870,0
2,992,780,0,0,7275,0
2,248,193,2,1,2436,0
3,237,326,0,0,9131,0
2,759,1482,0,0,8505,0
3,650,907,0,1,15002,0
2,514,265,0,5,6534,0
1,11,52,0,0,245,0
2,528,744,0,0,1248,0
2,361,367,0,0,31387,0
2,154,376,0,0,114,0
2,176,426,0,0,1254,0
3,382,586,0,1,5630,0
2,171,387,0,0,10612,0
2,229,400,0,2,3300,0
1,3,7,0,0,5,1
1,7,56,0,0,1,0
2,338,663,2,2,1245,0
3,246,381,0,1,1900,0
3,1072,720,0,0,46457,0
2,134,302,0,0,2586,0
2,514,389,0,9,1915,0
2,234,652,0,0,405,0
2,191,178,0,1,4724,0
3,425,944,0,0,24074,0
3,315,295,0,1,301,0
2,110,257,0,1,322,0
1,198,171,0,5,620,0
1,129,422,0,0,1702,0
2,270,204,0,2,6612,0
2,164,209,0,1,1289,0
2,615,431,0,4,1315,0
3,679,644,0,1,4147,0
2,244,311,1,2,5121,0
3,851,715,0,1,33951,0
2,92,210,0,0,904,0
2,347,255,0,0,5796,0
3,1412,1349,1,0,807,0
3,210,184,0,0,3383,0
2,239,198,1,6,957,0
2,311,326,1,1,2663,0
3,1070,576,1,3,32635,0
2,309,508,0,0,4723,0
3,8689,284,0,0,9536,0
1,325,288,0,0,17724,0
2,978,930,0,0,13914,0
3,635,531,0,2,2872,0
3,6032,622,1,0,2196,0
2,427,243,0,2,6242,0
2,313,158,0,5,5113,0
2,284,305,0,1,4817,0
2,483,412,1,0,6311,0
1,14,45,0,0,32,0
3,670,1128,0,1,11805,0
3,1182,958,0,0,3159,0
2,614,1524,0,0,1468,0
2,696,465,0,0,1767,0
2,294,409,0,0,4364,0
2,407,330,0,0,4953,0
1,28,55,0,0,114,0
2,656,1367,0,0,1483,0
2,229,154,0,0,1632,0
1,59,215,0,0,1332,0
2,22088,46,0,0,7192,0
2,1055,484,0,0,19136,0
1,93,125,0,0,43,0
2,238,2037,0,0,246,0
2,1808,705,1,1,23204,0
3,957,365,1,5,251,0
2,286,448,0,0,21724,0
2,266,551,0,1,6201,0
1,88,181,0,0,118,0
3,523,405,0,1,7637,0
2,267,236,0,0,2314,0
3,612,569,0,1,8480,0
2,291,1132,0,0,3043,0
3,371,321,0,0,16632,0
3,358,246,0,0,39667,0
2,169,762,0,5,2502,0
2,897,634,0,0,118107,0
3,671,1900,1,1,19330,0
2,121,211,0,0,1172,0
2,179,95,0,0,2157,0
2,255,433,0,0,13601,0
3,305,253,0,1,5422,0
2,478,726,0,0,1565,0
3,424,457,0,1,6234,0
2,228,204,0,4,532,0
2,79,101,0,0,349,0
2,505,374,0,2,20094,0
2,260,392,3,5,2867,0
2,383,1080,0,0,7669,0
3,568,522,0,0,22547,0
3,565,546,0,3,3210,0
2,220,552,0,0,1321,0
2,278,167,0,2,8801,0
1,90,81,0,1,131,0
2,52,93,0,0,298,0
2,159,177,0,0,384,0
1,183,162,0,1,1720,0
3,782,645,0,1,6279,0
2,89,197,0,0,1952,0
3,630,544,0,0,17548,0
2,363,710,0,2,16601,0
2,336,773,0,1,8327,0
2,548,467,0,0,15347,0
2,229,346,0,0,1141,0
1,114,281,0,0,406,0
2,270,811,0,0,3601,0
2,331,492,0,0,28714,0
2,456,165,0,0,22331,0
2,440,383,0,1,7301,0
1,108,110,0,0,429,0
2,326,747,0,0,2381,0
2,55,247,0,0,1532,0
2,57,123,0,0,138,0
3,819,836,0,3,6860,0
2,286,254,1,5,254,0
3,437,434,0,2,17045,0
1,101,99,0,0,6666,0
1,240,178,0,1,87,0
2,20,60,0,0,265,0
3,277,149,0,0,9683,0
2,122,106,1,1,825,0
2,125,211,0,0,4973,0
3,524,457,0,1,3854,0
3,384,360,0,1,20563,0
1,53,110,0,0,241,0
2,2525,106,0,0,323,0
2,346,362,0,0,2395,0
2,191,177,0,0,6897,0
2,142,163,1,1,771,0
2,200,399,0,0,2076,0
1,94,287,0,0,223,0
2,270,346,0,0,3982,0
2,175,174,0,0,5875,0
2,145,138,0,1,625,0
3,428,318,0,1,1728,0
3,227,168,0,1,7006,0
2,411,532,0,0,14824,0
3,659,524,0,0,37464,0
2,255,560,0,1,590,0
