@relation 'twitter'
@attribute 'klout_score' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100}
@attribute 'followers_count' numeric
@attribute 'friends_count' numeric
@attribute 'retweet_count' numeric
@attribute 'favorite_count' numeric
@attribute 'statuses_count' numeric
@attribute 'default_profile_image' {1,0}
@data
13,54,100,0,1,143,0
42,1074,1472,0,0,4948,0
16,203,228,0,1,1288,0
17,316,194,0,0,2593,0
40,29769,18604,35,40,1054,0
20,314,1562,0,0,115,0
14,159,257,0,0,602,0
19,59,592,0,0,77,0
30,1253,791,0,0,2218,0
19,229,132,0,0,2858,0
20,63,256,0,0,342,0
14,107,1100,0,0,48,0
21,318,517,0,0,657,0
14,153,627,0,0,31,0
18,246,1192,1,0,164,0
14,82,50,0,0,247,0
23,347,1960,0,0,257,0
33,348,450,0,0,9320,0
42,615,1331,0,2,11839,0
28,524,1281,0,0,5791,0
21,438,1770,0,0,739,0
46,612,725,1,0,3553,0
30,540,337,0,2,21538,0
19,161,467,0,0,4208,0
13,75,524,0,0,13,0
31,329,173,0,0,12789,0
24,582,441,0,0,10038,0
23,1391,165,0,0,3977,0
38,1478,1268,0,0,5223,0
14,83,242,0,0,93,0
23,309,643,0,1,4854,0
35,591,791,0,1,8510,0
24,973,1972,0,0,3974,0
14,108,807,0,0,25,0
14,75,613,0,0,12,0
40,1210,1140,0,1,66192,0
26,874,1235,0,0,24247,0
21,204,180,1,9,618,0
66,506107,543,40,99,44850,0
13,59,534,0,0,49,1
28,355,840,0,1,5859,0
34,573,519,0,0,21991,0
31,833,765,0,0,47075,0
14,87,302,0,0,3014,0
20,285,354,0,1,1299,0
14,83,186,0,0,160,0
11,6,6,0,0,1,0
24,302,283,0,2,2843,0
19,311,373,4,21,1666,0
19,90,416,0,0,3914,0
16,247,262,0,0,3273,0
31,174,882,0,0,10196,0
43,1011,403,2,3,12592,0
15,408,274,1,1,2984,0
23,394,754,0,0,18332,0
40,715,647,2,4,850,0
11,198,216,0,0,11208,0
13,29,69,0,0,893,0
30,338,418,0,1,5856,0
35,23627,1927,0,0,27179,0
28,206,115,0,0,2396,0
18,568,592,0,0,10975,0
20,241,496,0,0,4957,0
14,98,294,0,0,34,0
16,213,469,1,0,736,0
18,45,273,0,0,134,0
13,45,140,0,0,44,0
12,20,101,0,0,49,0
39,547,1145,0,0,8446,0
32,601,611,0,0,3301,0
45,296,291,0,0,5608,0
16,42,187,0,0,85,0
13,30,273,0,0,16,0
14,453,283,0,0,26394,0
15,225,926,0,0,6658,0
53,3767,655,1,1,376,0
25,445,610,0,1,7282,0
15,226,1036,0,0,58,0
23,101,446,0,0,329,0
34,678,785,0,1,1744,0
15,39,192,0,0,875,0
22,253,552,0,0,1111,0
15,99,530,0,0,1345,0
32,158,376,0,2,193,0
14,70,54,0,0,620,0
16,176,721,0,0,764,0
18,274,192,0,0,1067,0
13,161,174,0,1,1337,0
24,505,685,0,1,7460,0
18,128,478,1,0,785,0
41,558,563,0,1,8633,0
15,376,562,0,1,8909,0
19,234,380,0,0,1862,0
19,256,276,1,0,2365,0
14,168,307,0,2,434,0
36,330,320,0,4,22524,0
17,242,490,0,1,3523,0
27,344,307,0,0,6478,0
17,52,166,0,0,1315,0
40,414,352,0,2,4697,0
27,441,415,0,3,4911,0
19,160,285,0,1,1371,0
17,90,318,0,0,241,0
22,268,349,1,0,2535,0
14,115,220,0,0,933,0
17,106,255,0,0,2783,0
14,106,1019,0,0,3948,0
22,2238,774,0,0,86,0
14,9,69,0,1,4,1
28,199,174,0,2,1673,0
26,183,331,0,1,4158,0
40,1224,1543,1,2,1178,0
12,24,93,0,0,0,0
14,132,244,0,0,433,0
17,660,1921,0,0,67,0
21,239,248,0,0,12125,0
23,879,2015,0,0,15607,0
18,73,240,0,1,61,0
21,300,395,0,0,19069,0
33,1973,1021,0,0,61638,0
47,8012,998,0,0,17897,0
29,529,482,0,5,957,0
20,358,331,0,0,22212,0
12,11,94,0,0,0,0
15,269,337,6,1,86,0
18,749,320,0,0,551,0
17,229,113,0,0,1328,0
16,127,185,0,1,340,0
54,9944,10929,0,0,7358,0
15,104,288,0,0,64,0
21,147,369,0,0,1208,0
22,385,705,0,0,4211,0
34,481,487,0,1,18377,0
24,650,307,0,0,2570,0
32,554,758,0,5,4763,0
25,394,441,0,2,791,0
19,198,498,0,2,869,0
39,20692,3304,0,0,1821,0
15,620,626,0,0,14650,0
14,101,97,0,0,532,0
16,164,369,0,0,221,0
17,266,51,0,0,762,0
50,34883,23137,0,3,11167,0
33,3054,467,0,0,39138,0
13,21,196,0,1,16,0
17,222,626,0,4,1466,0
13,35,104,0,0,575,0
20,90,199,0,0,788,0
18,294,257,0,0,4370,0
18,185,570,0,1,1187,0
46,1361,722,0,2,58576,0
15,398,332,0,0,3583,0
19,70,116,0,0,499,0
37,434,427,0,0,7859,0
43,576,371,0,0,13492,0
14,113,160,0,0,809,0
35,186,643,0,0,11561,0
13,29,99,0,0,55,0
23,75,104,0,0,3847,0
25,255,241,0,10,807,0
18,109,195,0,0,2337,0
25,83,223,0,1,417,0
41,578,212,0,0,112125,0
28,104,197,0,0,178,0
54,799,276,0,0,24449,0
41,898,801,0,2,13538,0
36,421,1199,0,0,6764,0
27,166,168,0,0,1317,0
36,265,285,0,3,11040,0
40,448,470,0,0,11070,0
39,644,1074,0,0,13929,0
32,181,140,1,4,3335,0
15,344,282,0,0,4237,0
42,602,1260,0,1,4151,0
13,25,236,0,0,62,0
14,162,229,0,0,2006,0
26,327,90,0,0,7058,0
21,283,137,0,0,16016,0
14,501,311,0,0,24968,0
14,122,77,0,2,25,0
18,103,385,0,0,642,0
25,423,288,0,3,822,0
43,997,1305,0,1,11069,0
21,346,610,0,0,4408,0
24,221,282,0,0,6271,0
18,561,590,0,1,6402,0
11,3,33,0,0,16,0
27,520,226,0,2,9498,0
22,150,304,0,0,1135,0
28,598,523,0,3,3379,0
21,415,831,0,0,5730,0
19,359,462,0,1,2936,0
35,913,399,1,0,73788,0
16,137,318,0,0,7843,0
18,325,1627,0,0,18,0
43,504,228,0,2,16179,0
42,534,370,1,2,9180,0
14,73,319,0,0,16,0
50,1572,994,0,0,14382,0
24,341,1502,0,0,7,0
12,14,89,0,0,4,0
38,441,276,0,0,1892,0
22,267,648,0,1,169,0
23,100,405,0,0,7346,0
27,1691,1804,0,0,5513,0
33,1075,1998,0,2,5244,0
45,580,99,0,1,26656,0
14,88,160,0,0,194,0
20,454,1381,0,0,2707,0
28,467,1272,0,1,11082,0
15,437,786,0,1,54,0
17,356,411,0,1,945,0
40,4024,377,0,1,38388,0
24,623,179,1,2,3519,0
11,3,7,0,0,3,0
19,311,1059,0,0,514,0
18,219,793,0,0,200,0
15,47,88,0,0,1788,0
33,422,678,0,0,1653,0
21,245,127,0,0,1105,0
17,193,311,0,0,8640,0
16,109,265,0,0,264,0
25,276,149,0,1,8049,0
16,115,429,0,0,758,0
18,280,231,0,1,7023,0
26,1014,964,0,0,47598,0
22,286,186,0,0,7614,0
21,559,1313,0,0,1905,0
19,104,592,0,0,1345,0
14,177,185,0,2,2624,0
14,198,537,0,0,42,0
11,4,16,0,0,84,0
14,92,248,0,0,34,0
71,55695,44072,0,1,165000,0
26,478,933,0,0,384,0
18,296,155,0,2,6225,0
15,261,331,0,0,5591,0
31,297,167,0,2,85,0
15,27,115,0,0,25,0
43,57289,62653,0,0,2867,0
33,467,903,0,1,15651,0
38,161,174,0,0,12467,0
13,40,80,0,1,45,0
33,856,774,0,1,8761,0
14,87,279,0,0,116,0
15,107,309,0,1,1223,0
32,229,484,0,3,2480,0
26,311,530,0,0,4474,0
15,480,1770,0,0,222,0
18,680,253,0,0,907,0
43,510,587,1,1,19353,0
13,53,35,0,0,1401,0
36,320,526,0,3,1700,0
19,862,1791,0,0,413,0
40,1146,2019,1,1,5814,0
20,291,1651,0,0,1375,0
14,133,253,0,1,1918,0
22,457,101,0,0,9254,0
17,221,261,0,0,4556,0
15,44,380,0,0,41,0
24,256,2002,0,1,302,0
16,226,1803,0,0,22,0
19,823,1704,2,3,960,0
21,481,508,0,1,23236,0
47,2183,2098,2,3,23853,0
14,153,554,0,0,63,0
14,116,86,0,0,2238,0
31,586,502,0,0,14505,0
13,48,162,0,1,41,0
39,207,652,0,0,2846,0
39,534,2005,0,2,9417,0
41,4204,4981,0,0,32423,0
22,221,238,0,0,3253,0
12,20,94,0,0,121,0
30,571,846,0,1,26759,0
12,10,144,0,0,29,1
19,523,1658,0,0,1085,0
17,379,290,0,2,20201,0
25,445,746,0,0,1333,0
19,99,133,0,0,3717,0
32,703,630,0,0,5037,0
12,4,88,0,0,4,0
34,483,638,0,0,18267,0
12,17,50,0,0,211,0
18,456,1926,0,0,2277,0
13,47,110,0,0,70,0
24,328,226,0,0,15576,0
15,65,307,0,0,4,0
14,81,151,0,1,446,0
18,232,394,0,0,1063,0
17,51,226,0,0,1026,0
16,123,199,0,1,34,0
32,329,232,0,2,3711,0
14,162,529,0,1,612,0
10,35,112,0,0,100,0
17,228,311,0,3,5147,0
42,310,401,0,0,23473,0
39,280,319,0,0,9147,0
23,190,257,0,1,5176,0
31,183,177,0,1,8668,0
17,522,392,0,0,1659,0
14,127,309,0,0,210,0
17,153,362,0,1,3170,0
16,64,228,0,0,2454,0
26,390,276,0,5,2489,0
24,241,212,0,0,7845,0
27,670,896,0,0,4203,0
13,59,420,0,0,132,0
40,352,819,0,0,10390,0
29,420,1723,0,0,15275,0
16,66,93,0,0,3922,0
25,263,637,0,0,5910,0
36,892,604,0,0,43837,0
27,361,457,0,1,3045,0
15,58,499,0,0,101,0
19,1034,754,0,0,7,0
41,577,373,0,2,12542,0
14,171,232,0,0,1369,0
13,26,65,0,0,20,0
41,553,498,0,1,5805,0
14,53,135,1,1,20,0
12,3,34,0,0,11,0
16,69,256,0,0,484,0
13,67,373,0,0,250,0
31,354,536,0,0,5495,0
10,1,18,0,0,3,0
18,67,186,0,1,454,0
40,621,1395,0,0,6086,0
34,323,123,0,0,14600,0
36,848,376,0,0,16589,0
17,231,412,0,0,216,0
44,823,1099,0,1,7301,0
29,293,232,1,1,3585,0
17,620,691,0,0,2187,0
26,421,2003,0,0,1582,0
17,45,106,0,0,210,0
10,1,15,0,1,4,1
12,20,71,0,0,12,0
30,2524,744,0,0,4569,0
15,34,106,0,0,115,0
12,16,67,0,1,377,0
23,214,300,0,2,564,0
42,1105,876,0,1,12548,0
40,502,347,0,0,6343,0
13,32,70,0,1,45,0
17,350,421,0,0,4463,0
14,128,382,0,0,1626,0
12,24,159,0,0,1832,0
33,302,215,1,1,3197,0
18,614,991,2,0,1294,0
39,15406,6114,1,3,7815,0
23,1668,858,0,0,1122,0
24,561,1708,1,1,578,0
40,111,368,0,0,746,0
34,2165,1429,2,1,2038,0
15,248,579,0,0,288,0
36,331,210,0,1,940,0
39,678,277,0,0,11405,0
18,212,490,0,0,6385,0
24,440,493,0,0,5862,0
17,234,650,0,2,1616,0
57,25462,1127,0,1,32715,0
14,120,219,0,0,1519,0
19,397,671,0,0,32112,0
36,487,1991,0,0,80446,0
17,51,119,0,0,639,0
16,59,163,0,0,691,0
32,959,534,0,1,27313,0
38,4155,1007,3,5,24076,0
14,63,160,0,0,11984,0
12,9,84,0,0,64,0
20,1148,1487,5,5,528,0
13,59,316,0,0,9,0
32,758,693,0,0,6987,0
37,513,507,0,13,4938,0
23,1183,118,0,3,3033,0
22,436,1117,0,0,91,0
37,719,1307,0,0,18207,0
27,297,462,0,0,8489,0
16,20,118,0,0,893,0
25,2943,271,0,0,35,0
26,532,1613,0,0,8044,0
27,3131,3214,1,3,12393,0
42,782,1004,0,2,23350,0
31,165,159,1,1,174,0
13,1,26,0,0,1,0
16,1117,1037,1,1,6748,0
14,89,302,0,0,777,0
23,680,1404,0,0,1560,0
12,14,172,0,0,9,0
14,89,232,0,0,94,0
21,313,554,0,1,2097,0
34,253,504,0,3,1254,0
19,134,208,0,1,45,0
22,407,556,0,0,4634,0
26,170,157,0,0,4906,0
31,286,209,0,0,5191,0
26,832,646,2,9,10269,0
32,940,196,0,0,16352,0
19,135,977,0,0,145,0
22,440,299,0,7,12283,0
40,770,1384,0,0,24029,0
30,393,367,0,8,3580,0
27,245,215,0,0,6013,0
25,256,453,0,0,9597,0
27,676,426,0,1,36629,0
12,20,202,0,0,68,0
18,160,222,0,0,2515,0
19,291,481,0,1,5073,0
13,30,209,0,0,8,0
19,273,603,2,5,14539,0
46,6887,445,0,0,3781,0
45,9466,9608,1,0,21596,0
12,8,103,0,0,15,0
26,354,432,0,0,672,0
25,137,317,0,1,335,0
12,8,218,0,0,7,1
10,229,195,0,0,4872,0
16,50,292,0,0,20,1
38,341,183,0,0,37469,0
11,1,109,0,0,28,0
14,22,337,0,0,7,0
23,138,320,0,0,983,0
43,545,990,0,1,11591,0
18,284,308,2,8,779,0
15,21,116,0,0,260,0
18,475,370,0,1,23960,0
13,176,160,0,0,25047,0
30,1091,1902,0,0,4964,0
11,4,245,0,0,2,1
17,372,382,0,0,8295,0
19,160,456,0,0,7778,0
33,290,404,0,0,4442,0
21,102,324,0,0,424,0
26,299,640,1,2,404,0
36,395,263,0,1,2554,0
26,404,464,0,2,2904,0
23,392,437,0,1,3384,0
30,412,908,0,0,8729,0
23,880,890,1,1,118,0
22,306,1062,0,0,728,0
81,86093,8789,13,17,78614,0
20,410,324,1,1,2268,0
14,100,828,0,2,6,0
31,970,592,2,6,610,0
30,251,220,0,0,12302,0
52,12322,3189,0,1,48352,0
13,27,381,1,0,3,1
24,294,1999,0,0,1294,0
42,363,632,0,1,2015,0
28,1217,2006,1,2,17272,0
24,408,400,0,0,14050,0
30,395,355,0,2,1536,0
32,516,470,2,25,8532,0
27,142,1739,0,0,2103,0
26,476,395,0,0,7091,0
15,178,99,0,1,448,0
28,136,134,0,0,2706,0
24,348,338,0,0,2763,0
31,2437,490,0,0,5527,0
40,724,121,0,0,14938,0
37,1598,595,0,0,2793,0
51,121854,108377,0,0,10098,0
27,181,262,0,0,4703,0
24,299,314,0,2,3716,0
13,6,71,0,0,132,0
23,583,392,0,0,11383,0
36,315,514,1,4,882,0
15,44,471,0,0,2931,0
34,398,662,0,0,8611,0
12,20,89,0,0,6,0
25,180,497,0,0,5430,0
15,233,246,0,3,559,0
24,183,172,0,0,5838,0
40,546,366,0,0,5011,0
36,348,959,0,0,10538,0
41,796,669,0,2,12912,0
15,158,320,0,1,1701,0
14,157,146,0,0,3962,0
36,610,438,1,4,5676,0
17,71,539,0,0,536,0
15,317,329,0,0,1803,0
16,130,198,0,1,483,0
17,150,159,0,0,1491,0
36,264,459,1,2,2811,0
20,337,298,0,0,7780,0
14,144,237,0,3,1561,0
44,831,589,1,2,43818,0
15,218,534,0,0,214,0
31,182,255,0,0,3294,0
39,1447,73,0,1,24300,0
41,269,335,0,1,20874,0
20,147,163,0,0,1920,0
42,563,440,0,0,25274,0
15,220,299,0,0,2896,0
36,1215,1140,0,0,35748,0
33,610,751,1,2,4967,0
29,215,181,0,0,4986,0
13,46,403,0,0,2201,0
18,289,366,0,1,5135,0
14,134,353,0,0,2913,0
26,322,342,0,1,3007,0
31,250,188,0,3,4397,0
20,182,517,0,0,5827,0
16,168,198,0,0,1221,0
28,858,963,0,0,45426,0
30,964,273,0,2,10996,0
19,418,467,0,0,16677,0
20,498,449,0,0,5864,0
17,314,1981,0,0,20,0
20,309,364,0,1,799,0
35,396,250,0,0,10216,0
28,3162,768,1,1,1760,0
18,435,194,0,1,4454,0
32,96,117,0,0,2379,0
23,310,292,0,0,20502,0
41,1952,384,0,0,5406,0
21,500,1970,0,0,801,0
11,4,23,0,0,43,0
14,60,529,0,0,132,0
13,27,216,0,0,9,0
16,333,586,0,1,9853,0
21,621,458,0,0,5180,0
22,420,1753,0,0,1145,0
27,621,1867,0,0,126,0
24,315,710,0,0,2437,0
12,8,93,0,0,1,0
14,147,218,0,0,4265,0
17,163,168,0,0,3776,0
12,13,65,0,0,11,0
32,4365,4785,0,0,97066,0
35,304,157,0,0,30052,0
18,211,476,0,0,3373,0
37,899,895,0,0,12692,0
22,321,228,0,0,2614,0
13,8,37,0,0,7,0
42,576,490,0,2,22207,0
12,59,234,0,0,383,0
19,516,244,0,0,6738,0
10,0,2,1,0,1,0
28,225,775,0,0,10101,0
37,375,789,0,0,17407,0
11,1,29,2,1,15,1
14,152,125,0,0,1567,0
25,208,217,0,0,11241,0
31,251,329,0,4,3498,0
15,1256,609,0,1,39753,0
14,85,668,0,0,1370,0
35,533,1909,1,3,9469,0
35,390,356,0,1,15378,0
48,8608,7724,0,0,37020,0
18,155,140,4,13,572,0
12,13,40,0,0,797,0
40,651,1213,0,0,61749,0
14,77,210,0,0,206,0
16,243,378,0,0,5601,0
36,465,1347,0,0,3150,0
18,117,99,0,1,997,0
36,426,865,0,0,21744,0
11,4,14,0,0,2,0
29,81,349,0,0,476,0
29,1272,728,0,0,13562,0
32,6486,6565,2,0,27897,0
41,673,397,8,15,10501,0
40,21078,16565,1,0,19875,0
21,628,255,0,0,22586,0
13,62,56,0,0,3072,0
21,361,343,0,0,19527,0
13,63,108,0,0,170,0
14,91,344,0,0,122,0
18,285,1141,0,0,3774,0
13,28,129,0,0,54,0
22,267,162,0,0,983,0
14,82,199,0,1,1669,0
13,31,250,0,0,9,0
41,769,481,1,1,10142,0
22,501,1031,0,0,1640,0
20,154,222,0,1,6466,0
16,31,114,0,0,408,0
21,202,177,0,1,2438,0
21,184,400,0,1,2806,0
25,522,458,1,3,10498,0
19,278,858,0,0,2733,0
21,450,1835,0,0,5759,0
43,499,206,0,7,3611,0
15,67,706,0,0,9,0
34,12737,10702,0,0,1472,0
19,174,205,0,1,1893,0
40,1040,303,0,0,8294,0
28,959,1241,0,0,51377,0
40,364,377,0,1,18074,0
18,416,491,0,0,6788,0
22,339,565,0,0,14537,0
20,196,437,0,0,11928,0
21,91,168,0,0,873,0
16,126,796,0,0,731,0
20,263,396,0,0,4344,0
35,1101,570,0,0,2968,0
16,30,247,0,0,151,0
43,463,725,0,0,12782,0
11,4,37,0,0,1,0
21,647,310,0,0,2626,0
21,304,1176,0,1,51,0
12,19,78,0,0,47,0
18,340,1479,0,0,214,0
30,411,1039,0,0,3195,0
17,62,310,0,1,1799,0
37,1241,1479,0,0,30122,0
41,272,454,0,0,29955,0
21,949,826,0,0,1502,0
31,229,318,0,1,2353,0
20,5762,2702,0,0,492,0
22,115,514,0,3,371,0
22,337,1633,0,0,241,0
27,348,464,0,0,2789,0
21,425,418,1,2,1146,0
14,129,387,0,1,152,0
14,76,35,0,0,23,0
14,188,220,0,1,939,0
26,308,461,1,1,17904,0
13,44,143,0,0,190,0
35,614,230,0,0,2572,0
16,399,1202,0,1,715,0
21,321,382,0,1,1121,0
12,18,53,0,0,48,0
40,515,665,0,3,19040,0
13,31,221,0,0,8,0
15,185,1058,0,0,38,0
21,236,642,0,1,881,0
33,213,261,0,0,20807,0
16,123,1983,0,0,94,0
13,28,173,0,0,0,0
13,40,124,0,0,174,0
12,7,103,0,0,12,0
12,19,112,0,0,12,0
10,1,55,0,0,4,1
11,4,34,0,0,2,0
18,248,315,0,1,4035,0
31,584,793,0,1,6321,0
17,556,512,0,2,7360,0
18,54,876,0,0,5,1
13,38,85,0,0,144,0
14,152,328,1,1,260,0
27,405,463,0,1,3516,0
14,134,263,0,0,676,0
33,876,695,0,0,22050,0
27,1190,423,0,0,4439,0
19,151,91,0,0,5857,0
38,1612,899,0,0,97293,0
24,245,736,0,0,1854,0
14,75,428,0,0,910,0
25,182,704,0,0,5633,0
22,164,147,0,0,5371,0
17,150,196,0,0,1236,0
15,339,279,0,0,9160,0
14,17,102,0,0,3,1
15,339,348,0,0,5360,0
14,149,198,0,0,2108,0
16,135,294,0,1,1492,0
22,318,645,0,0,24603,0
15,171,1088,0,0,58,0
40,772,640,0,7,5189,0
34,204,468,0,2,3626,0
12,8,119,0,0,47,0
22,222,200,0,0,17658,0
17,76,142,0,0,5530,0
21,212,326,0,0,373,0
32,659,351,2,11,26017,0
37,364,364,0,0,11065,0
12,25,25,0,0,64,0
47,733,412,0,6,55617,0
25,946,1268,0,0,22531,0
15,221,425,0,0,14484,0
15,61,399,0,0,22,0
17,950,800,0,0,10935,0
13,45,121,0,0,12,0
16,80,434,0,0,26,0
19,207,261,0,0,2876,0
15,29,29,0,0,165,0
14,144,106,0,0,1138,0
12,12,64,0,0,29,1
37,168,94,0,0,8584,0
16,426,1921,0,0,141,0
27,255,430,0,1,5824,0
13,35,98,0,0,48,0
15,337,561,0,1,594,0
20,616,528,0,0,9357,0
63,177623,168772,0,0,65596,0
16,227,535,0,0,106,0
26,227,773,0,0,645,0
17,158,222,0,0,1629,0
11,0,8,0,0,17,0
15,45,337,0,0,171,0
20,430,1705,0,0,1199,0
33,728,691,0,0,40789,0
32,1001,1206,0,0,44539,0
22,427,619,0,0,23582,0
17,328,741,0,1,530,0
14,120,239,0,0,3631,0
36,601,569,0,0,76516,0
26,2145,1238,4,3,4910,0
32,393,293,0,4,5103,0
14,122,238,0,0,4155,0
21,146,207,0,0,5168,0
37,1016,638,1,1,14679,0
41,665,634,0,1,10930,0
33,1406,1914,0,0,105884,0
20,149,192,0,0,1687,0
33,452,376,0,0,2691,0
32,774,478,0,0,35560,0
14,100,153,0,0,1205,0
40,5612,538,0,0,3480,0
26,242,93,0,0,16397,0
36,641,927,0,2,7398,0
17,293,269,0,0,11633,0
16,109,234,0,0,128,0
44,28911,9099,0,0,19818,0
37,614,398,2,2,14402,0
27,321,994,0,0,1207,0
30,408,155,1,8,2658,0
15,260,276,0,0,6175,0
20,1130,1940,1,0,26505,0
41,386,505,0,0,6921,0
34,245,242,0,0,17572,0
17,333,280,0,1,957,0
40,129,617,0,0,3750,0
34,386,222,0,0,16458,0
34,474,452,0,1,13673,0
26,586,815,0,1,8637,0
16,424,260,0,0,8215,0
31,302,280,0,0,10226,0
16,91,49,0,0,9057,0
22,238,418,0,0,2652,0
20,200,275,0,0,8967,0
19,307,326,0,1,16337,0
17,234,400,0,0,10545,0
20,247,409,0,0,7240,0
37,388,174,0,5,23206,0
26,128,449,0,0,6324,0
39,419,464,0,0,17681,0
31,663,390,0,0,17815,0
17,293,129,0,0,4730,0
31,885,635,0,1,34253,0
33,506,179,0,0,10611,0
28,142,257,0,3,400,0
42,60889,38880,0,2,1830,0
36,532,443,0,8,18165,0
60,906735,923743,4,7,34057,0
46,12716,202,20,62,431,0
31,191,398,0,0,6311,0
48,2606,2763,0,0,9754,0
31,216,914,0,0,5496,0
29,1334,544,0,1,34470,0
14,76,138,1,1,18,0
41,1642,687,0,0,100316,0
27,1808,2009,0,0,39399,0
22,295,683,0,0,9282,0
26,1066,896,0,0,2704,0
18,492,399,0,2,17514,0
37,399,249,0,0,27438,0
61,13670,996,0,1,24743,0
29,357,615,0,0,2123,0
40,727,389,0,0,7153,0
27,924,971,0,0,5408,0
43,5020,2241,0,0,119782,0
22,192,193,0,0,1530,0
12,11,27,0,0,4,0
17,367,1918,0,0,108,0
35,1901,1812,0,2,24508,0
13,29,107,0,0,195,0
28,897,818,0,0,9558,0
25,3725,1358,1,0,1884,0
13,31,184,0,0,27,0
26,495,556,0,3,5772,0
14,84,114,0,0,3080,0
40,634,591,0,0,10952,0
35,496,245,0,1,20873,0
19,465,477,0,0,11165,0
25,294,301,0,0,7418,0
20,520,802,0,1,7107,0
39,3449,1941,0,0,1850,0
42,22850,23080,2,1,14599,0
20,387,714,0,0,14045,0
41,781,311,1,4,14140,0
60,116657,1511,0,9,470,0
40,1032,996,0,0,9457,0
35,3712,4132,0,2,39808,0
56,478949,96491,0,0,40676,0
23,436,416,0,5,1586,0
32,294,409,1,1,353,0
36,1041,470,2,3,39689,0
29,355,349,0,2,4338,0
29,417,789,1,1,4919,0
11,11,25,0,0,6,0
37,661,547,0,2,29235,0
21,212,377,0,1,1781,0
17,247,560,0,1,2537,0
42,707,689,0,2,17004,0
13,16,37,0,1,6,0
23,245,1418,0,2,1481,0
21,1335,1735,2,0,15647,0
17,223,335,0,0,3850,0
27,265,333,0,1,2806,0
17,197,1915,0,0,47,0
10,51,503,0,0,3659,0
41,493,598,3,4,4265,0
26,165,88,0,0,1341,0
20,107,918,0,0,282,0
24,196,362,0,0,5901,0
31,653,718,0,1,17955,0
24,129,350,0,1,2383,0
11,2,8,0,0,9,0
23,556,411,0,0,48513,0
16,116,858,0,0,33,0
26,680,837,0,0,14900,0
42,523,424,1,8,10777,0
16,112,186,0,0,266,0
17,206,138,0,0,821,0
36,1299,1198,5,8,6789,0
17,250,113,0,1,6887,0
37,635,622,0,0,12997,0
24,248,268,0,0,705,0
23,6811,4812,2,5,13453,0
60,310233,331978,0,1,15568,0
30,392,546,0,1,4325,0
44,1168,1488,0,0,25274,0
27,364,332,0,1,7369,0
20,228,296,0,1,314,0
32,410,454,0,10,5912,0
47,2732,717,3,7,16962,0
41,1121,952,0,0,16527,0
28,70,308,0,1,2068,0
43,450,327,0,3,9179,0
10,0,8,0,0,35,1
41,3877,383,2,1,17664,0
15,212,249,0,0,2911,0
17,363,656,0,0,1473,0
15,343,1310,0,0,611,0
33,911,492,0,10,24754,0
17,347,475,0,0,4872,0
25,434,1005,0,0,1594,0
10,357,965,0,0,41,0
12,8,69,0,0,100,1
33,272,260,0,0,6844,0
20,589,515,1,0,30697,0
25,90,111,0,0,4946,0
13,44,284,0,0,372,0
27,479,400,0,0,15361,0
14,157,127,0,0,2134,0
15,96,771,0,0,51,0
20,740,664,0,0,98713,0
37,11919,3470,0,3,1933,0
29,440,320,0,1,3906,0
23,507,1497,0,0,4711,0
21,480,462,0,0,5911,0
13,17,75,0,0,2105,0
26,341,295,0,0,4729,0
38,1187,848,0,0,5931,0
17,71,308,0,0,273,0
41,555,674,0,1,11956,0
25,624,398,8,19,5042,0
41,624,299,0,0,31655,0
68,6015,992,0,4,13621,0
22,572,979,0,1,5344,0
12,16,60,0,0,44,0
17,97,93,0,0,242,0
43,1511,1280,1,0,75723,0
24,687,631,0,0,40412,0
13,14,90,0,0,106,0
20,110,291,0,0,1811,0
26,244,108,0,0,7676,0
31,484,418,0,0,21385,0
44,2521,631,0,2,26627,0
41,1214,1517,0,2,23633,0
22,332,503,0,0,4479,0
13,22,37,0,0,5138,0
12,11,95,0,0,13,0
32,300,554,0,6,5580,0
15,327,467,0,2,1705,0
24,376,545,0,1,6590,0
19,410,1254,0,0,446,0
33,10818,9068,0,0,20,0
19,5712,1099,0,0,60228,0
48,1818,1759,0,1,18323,0
13,65,155,0,0,536,0
61,242190,75386,440,528,437,0
10,6,65,0,0,0,0
40,462,455,0,0,6453,0
18,541,590,0,0,110,0
18,571,1127,0,0,14536,0
12,9,34,0,0,13,0
15,144,409,0,0,1694,0
22,442,1302,0,0,4076,0
16,188,826,0,0,8783,0
47,2346,2670,1,2,40423,0
16,6,59,0,0,68,0
17,219,436,0,0,5090,0
14,123,181,1,1,548,0
33,822,973,1,0,16773,0
40,59988,23602,0,0,125,0
14,130,173,1,1,755,0
53,2582,893,0,1,33247,0
14,495,1251,0,0,6667,0
18,645,93,1,0,8182,0
40,274,669,0,0,29346,0
16,115,210,0,0,906,0
41,902,975,0,0,29848,0
13,40,255,0,0,166,0
17,417,522,0,0,8688,0
22,260,73,0,0,2648,0
29,381,472,0,0,13161,0
55,12756,3159,7,14,43117,0
29,200,703,2,7,1169,0
